Order_Date,Ship_Date,Product_Type,Product_Sub_Category,Unit_Price,QtyOrdered,Profit,Sales
2012-11-16,2012-11-20,Processed Meat,Smoked Salmon,6.48,20,9.920000000000009,136.09
2012-11-16,2012-11-18,Processed Meat,Smoked Salmon,4.98,36,16.852000000000018,170.78
2012-11-16,2012-11-18,Canned Foods,Quail Eggs,195.99,3,160.1776000000001,504.67
2012-11-17,2012-11-18,Canned Foods,Quail Eggs,115.99,22,-29.96,2013.28
2012-11-18,2012-11-20,Processed Meat,Smoked Salmon,30.98,65,-9.336599999999999,2103.64
2012-11-18,2012-11-19,Preserved Food,Marmalade,12.64,41,-6.8586,529.78
2012-11-18,2012-11-20,Canned Foods,Assorted Fruits,22.24,15,239.42309999999998,346.99
2012-11-18,2012-11-21,Canned Foods,Assorted Fruits,53.98,25,598.1800000000001,1394.72
2012-11-19,2012-11-21,Processed Meat,Jelly Fish,70.97,71,408.73,5083.23
2012-11-19,2012-11-23,Canned Foods,Assorted Fruits,8.32,3,-31.2,31.86
2012-11-19,2012-11-21,Canned Foods,Assorted Fruits,49.99,170,-37.19,7945.9
2012-11-19,2012-11-24,Preserved Food,Pickle,880.98,116,7497.55,100119.16
2012-11-19,2012-11-21,Processed Meat,Smoked Salmon,6.48,12,-2609.712,80.85
2012-11-19,2012-11-20,Canned Foods,Quail Eggs,20.99,26,-0.43400000000000316,480.51
2012-11-19,2012-11-21,Processed Meat,Smoked Salmon,6.48,14,15.864,94.66
2012-11-19,2012-11-21,Processed Meat,Jelly Fish,70.97,18,396.03599999999994,1288.71
2012-11-19,2012-11-23,Canned Foods,Assorted Fruits,8.32,1,893.9754,10.62
2012-11-19,2012-11-21,Canned Foods,Assorted Fruits,49.99,43,25.733999999999998,2009.85
2012-11-20,2012-11-21,Processed Meat,Caviar,15.74,16,193.72799999999998,257.41
2012-11-20,2012-11-21,Preserved Food,Marmalade,46.94,35,99.819,1623.05
2012-11-21,2012-11-23,Processed Meat,Bacon,3.81,28,21.166900000000027,106.29
2012-11-21,2012-11-23,Preserved Food,Marmalade,2.08,34,1529.6418,86.83
2012-11-21,2012-11-22,Processed Meat,Bacon,30.56,5,62.34580000000001,147.15
2012-11-21,2012-11-22,Canned Foods,Assorted Fruits,73.98,13,34.73200000000003,972.26
2012-11-22,2012-11-23,Processed Meat,Bacon,7.3,32,253.338,230.64
2012-11-22,2012-11-24,Processed Meat,Bacon,6.81,13,-312.9,93.28
2012-11-24,2012-11-25,Processed Meat,Jelly Fish,22.98,42,576.114,983.69
2012-11-25,2012-11-29,Processed Meat,Foie Gras,1.76,20,10.29,33.53
2012-11-27,2012-11-28,Canned Foods,Sliced Pineapple,6783.02,3,2396.8795800000025,21366.51
2012-11-27,2012-11-29,Processed Meat,Smoked Salmon,9.27,29,71.434,272.98
2012-11-27,2012-11-29,Processed Meat,Smoked Salmon,6.68,10,5.650000000000006,73.81
2012-11-27,2012-11-30,Processed Meat,Smoked Salmon,5.78,11,7.670000000000009,62.59
2012-11-28,2012-11-29,Preserved Food,Marmalade,9.65,3,2.596000000000002,39.32
2012-11-28,2012-11-30,Processed Meat,Foie Gras,5.58,41,107.91,217.39
2012-11-29,2012-12-01,Preserved Food,Marmalade,18.7,11,115.126,208.2
2012-11-29,2012-12-01,Processed Meat,Foie Gras,1.68,21,5.104000000000003,35.17
2012-12-03,2012-12-07,Canned Foods,Quail Eggs,65.99,22,-181.00235999999998,1234.44
2012-12-03,2012-12-10,Canned Foods,Quail Eggs,65.99,17,671.8598999999999,973.71
2012-12-03,2012-12-05,Processed Meat,Bacon,2.08,4,68.41199999999999,8.92
2012-12-03,2012-12-12,Processed Meat,Smoked Salmon,2.18,9,-114.646,23.56
2012-12-04,2012-12-06,Canned Foods,Quail Eggs,205.99,19,45.17999999999999,3118.15
2012-12-05,2012-12-12,Processed Meat,Smoked Salmon,4.2,13,-18.172,59.22
2012-12-06,2012-12-08,Processed Meat,Fresh Water Eel,95.99,36,-505.69,3466.2
2012-12-06,2012-12-06,Canned Foods,Quail Eggs,125.99,62,900.414,6897.29
2012-12-06,2012-12-08,Preserved Food,Marmalade,13.4,10,91.3146,132.34
2012-12-07,2012-12-09,Processed Meat,Bacon,24.92,2,-41.561,72.8
2012-12-07,2012-12-09,Processed Meat,Smoked Salmon,4.98,72,73.05,352.7
2012-12-07,2012-12-11,Processed Meat,Bacon,7.68,23,-41.47475,174.49
2012-12-08,2012-12-10,Processed Meat,Jelly Fish,60.97,14,8.225999999999999,858.94
2012-12-08,2012-12-09,Canned Foods,Quail Eggs,65.99,19,135.978,989.22
2012-12-09,2012-12-09,Canned Foods,Assorted Fruits,8.12,18,-49.51,134.28
2012-12-10,2012-12-11,Processed Meat,Jelly Fish,4.48,40,-893.39,280.74
2012-12-10,2012-12-12,Preserved Food,Sundried Tomatoes,130.98,90,-287.62,11843.48
2012-12-10,2012-12-12,Canned Foods,Assorted Fruits,15.98,8,-52.44,136.32
2012-12-10,2012-12-15,Preserved Food,Jams,31.76,23,-730.385,619.94
2012-12-10,2012-12-11,Preserved Food,Sundried Tomatoes,350.98,12,2863.545,4291.43
2012-12-10,2012-12-10,Processed Meat,Smoked Salmon,6.68,3,-181.39674,24.03
2012-12-11,2012-12-11,Processed Meat,Jelly Fish,10.89,13,-13.165,139.66
2012-12-11,2012-12-12,Preserved Food,Marmalade,50.98,13,113.03999999999999,640.33
2012-12-12,2012-12-13,Processed Meat,Fresh Water Eel,16.91,11,-950.6621124000003,182.35
2012-12-12,2012-12-14,Canned Foods,Assorted Fruits,4.89,8,250.19279999999998,43.15
2012-12-13,2012-12-15,Processed Meat,Smoked Salmon,6.48,15,-62.8,107.83
2012-12-15,2012-12-16,Processed Meat,Smoked Salmon,5.28,20,-89.98,118.57
2012-12-15,2012-12-16,Preserved Food,Sundried Tomatoes,95.95,11,246.66,1068.22
2012-12-16,2012-12-16,Processed Meat,Bacon,7.38,21,49.690799999999996,156.03
2012-12-17,2012-12-18,Processed Meat,Fresh Water Eel,120.33,17,-9.5473,2076.06
2012-12-17,2012-12-19,Preserved Food,Marmalade,39.98,17,303.705,661.29
2012-12-17,2012-12-19,Processed Meat,Foie Gras,5.84,14,51.36,84.73
2012-12-17,2012-12-18,Processed Meat,Bacon,7.38,22,-167.8425,173.1
2012-12-17,2012-12-19,Preserved Food,Marmalade,20.24,2,-3.74,42.98
2012-12-17,2012-12-19,Processed Meat,Fresh Water Eel,12.44,20,-35.215,243.86
2012-12-17,2012-12-18,Processed Meat,Oysters (Clam),4.91,18,-25.242,89.08
2012-12-18,2012-12-18,Processed Meat,Smoked Salmon,9.27,7,14.445,69.48
2012-12-18,2012-12-19,Canned Foods,Quail Eggs,155.99,21,1959.1032,2839.28
2012-12-18,2012-12-19,Processed Meat,Bacon,7.38,20,19.482,157.73
2012-12-18,2012-12-20,Processed Meat,Smoked Salmon,3.71,8,690.1979999999999,30.01
2012-12-18,2012-12-20,Preserved Food,Jams,150.98,25,-475.92999999999995,3782.29
2012-12-18,2012-12-19,Processed Meat,Smoked Salmon,9.11,1,-230.88799999999998,10.59
2012-12-19,2012-12-19,Preserved Food,Jams,70.89,74,54.23085,5277.58
2012-12-19,2012-12-20,Processed Meat,Foie Gras,21.38,5,-23.415,105.99
2012-12-20,2012-12-22,Preserved Food,Jams,15.23,70,11.650950000000002,1078.42
2012-12-20,2012-12-20,Processed Meat,Smoked Salmon,15.04,94,327.45,1451.6
2012-12-20,2012-12-22,Processed Meat,Oysters (Clam),7.31,5,19.482,35.01
2012-12-21,2012-12-23,Processed Meat,Foie Gras,2.78,19,17.115000000000002,57.72
2012-12-25,2012-12-27,Preserved Food,Sundried Tomatoes,100.98,90,-593.8,9537.18
2012-12-25,2012-12-27,Processed Meat,Oysters (Clam),3.75,66,47.98,235.54
2012-12-25,2012-12-27,Preserved Food,Sundried Tomatoes,100.98,23,-296.9,2437.28
2012-12-25,2012-12-27,Processed Meat,Oysters (Clam),3.75,17,41.8623,60.67
2012-12-25,2012-12-26,Processed Meat,Oysters (Clam),3.69,21,-34.937,87.49
2012-12-25,2012-12-26,Processed Meat,Fresh Water Eel,419.19,2,-86.6341,804.85
2012-12-26,2012-12-31,Canned Foods,Quail Eggs,175.99,2,13.319999999999999,298.91
2012-12-27,2012-12-28,Processed Meat,Foie Gras,40.97,25,547.845,1057.2
2012-12-27,2012-12-27,Processed Meat,Tuna,4.71,17,-6.725,77.89
2012-12-28,2012-12-30,Processed Meat,Smoked Salmon,30.98,16,32.538509999999995,490.04
2012-12-30,2012-12-30,Canned Foods,Assorted Fruits,8.33,72,21.68,565.16
2012-12-30,2013-01-01,Processed Meat,Bacon,30.44,15,304.3452,441.08
2012-12-30,2013-01-01,Processed Meat,Smoked Salmon,6.48,13,-26.105,86.17
2012-12-30,2013-01-01,Processed Meat,Smoked Salmon,4.98,20,236.6712,107.35
2013-01-02,2013-01-02,Preserved Food,Sundried Tomatoes,291.73,1,-239.41920000000002,309.77
2013-01-02,2013-01-04,Preserved Food,Sundried Tomatoes,100.98,12,-1301.8139999999999,1139.49
2013-01-02,2013-01-03,Processed Meat,Fresh Water Eel,10.48,7,-114.39,72.44
2013-01-03,2013-01-04,Processed Meat,Caviar,15.57,13,135.7506,196.74
2013-01-03,2013-01-05,Processed Meat,Foie Gras,1.76,2,-4.0176,3.46
2013-01-03,2013-01-04,Canned Foods,Sliced Pineapple,1938.02,1,-6024.752784,1834.14
2013-01-04,2013-01-04,Preserved Food,Marmalade,54.2,3,57.23200000000001,172.04
2013-01-04,2013-01-06,Processed Meat,Smoked Salmon,37.94,3,-33.968,113.14
2013-01-04,2013-01-05,Processed Meat,Fresh Water Eel,55.29,35,163.12,1886.52
2013-01-04,2013-01-04,Preserved Food,Marmalade,54.2,1,-52.346000000000004,57.35
2013-01-04,2013-01-06,Processed Meat,Smoked Salmon,37.94,1,57.252,37.71
2013-01-04,2013-01-05,Processed Meat,Fresh Water Eel,55.29,9,529.47,485.11
2013-01-04,2013-01-04,Preserved Food,Marmalade,88.84,10,-14.312900000000003,929.41
2013-01-04,2013-01-07,Canned Foods,Sliced Pineapple,90.97,1,5.319299999999999,100.1
2013-01-04,2013-01-08,Preserved Food,Marmalade,49.34,4,34.992,198.08
2013-01-04,2013-01-08,Processed Meat,Fresh Water Eel,279.48,13,-193.018,3519.39
2013-01-04,2013-01-05,Processed Meat,Foie Gras,9.85,13,-26.04,122.49
2013-01-04,2013-01-05,Processed Meat,Foie Gras,2.94,5,10.701899999999998,15.51
2013-01-05,2013-01-08,Processed Meat,Smoked Salmon,4.76,36,21.848,168.48
2013-01-05,2013-01-07,Processed Meat,Smoked Salmon,30.98,6,749.658,189.24
2013-01-06,2013-01-07,Processed Meat,Jelly Fish,7.77,3,-124.8786,25.8
2013-01-06,2013-01-08,Processed Meat,Jelly Fish,363.25,4,50.138999999999996,1478.57
2013-01-07,2013-01-08,Processed Meat,Foie Gras,11.66,2,-53.295199999999994,26.12
2013-01-07,2013-01-09,Processed Meat,Oysters (Clam),4.91,6,20.9346,30.34
2013-01-08,2013-01-10,Preserved Food,Jams,376.13,1,-430.4784,296.97
2013-01-09,2013-01-10,Canned Foods,Quail Eggs,125.99,3,141.30599999999998,340.33
2013-01-09,2013-01-10,Processed Meat,Tuna,2.62,13,16.1804,30.87
2013-01-09,2013-01-11,Processed Meat,Fresh Water Eel,16.74,1,-58.9496,17.79
2013-01-10,2013-01-13,Canned Foods,Assorted Fruits,4.89,9,7.032,47.2
2013-01-10,2013-01-12,Preserved Food,Jams,150.98,12,-3.388,1858.7
2013-01-10,2013-01-14,Preserved Food,Marmalade,13.4,7,62.3484,90.36
2013-01-10,2013-01-15,Preserved Food,Marmalade,29.18,10,203.36999999999998,288.41
2013-01-10,2013-01-12,Processed Meat,Oysters (Clam),4.91,9,29.8839,43.31
2013-01-11,2013-01-12,Processed Meat,Smoked Salmon,9.11,5,31.332899999999995,45.41
2013-01-11,2013-01-13,Processed Meat,Fresh Water Eel,13.48,8,3.432,101.41
2013-01-11,2013-01-13,Processed Meat,Caviar,9.9,12,-1.806,125.07
2013-01-11,2013-01-12,Processed Meat,Fresh Water Eel,15.7,4,-46.858,68.75
2013-01-12,2013-01-13,Processed Meat,Bacon,8.85,1,-2.8840000000000003,10.45
2013-01-12,2013-01-14,Preserved Food,Sundried Tomatoes,300.98,6,13.043999999999999,1838.82
2013-01-12,2013-01-14,Canned Foods,Assorted Fruits,29.99,3,-7.14,85.1
2013-01-12,2013-01-12,Processed Meat,Foie Gras,4.28,3,0.44079999999999997,12.3
2013-01-12,2013-01-13,Processed Meat,Bacon,8.69,1,-12.93382,10.54
2013-01-12,2013-01-13,Preserved Food,Marmalade,22.98,6,-1.9220000000000002,129.12
2013-01-13,2013-01-15,Processed Meat,Smoked Salmon,6.48,10,-284.57800000000003,67.71
2013-01-13,2013-01-15,Canned Foods,Quail Eggs,125.99,13,55.404,1304.9
2013-01-13,2013-01-18,Canned Foods,Sliced Pineapple,145.45,1,-468.598356,148.45
2013-01-13,2013-01-14,Processed Meat,Jelly Fish,11.7,8,-88.102,89.77
2013-01-13,2013-01-13,Processed Meat,Bacon,5.28,9,-117.6,47.4
2013-01-13,2013-01-13,Canned Foods,Sliced Pineapple,517.48,13,641.088,6793.17
2013-01-14,2013-01-15,Canned Foods,Wild Berry,449.99,10,-458.8496,4633.1
2013-01-15,2013-01-16,Processed Meat,Smoked Salmon,35.44,13,296.3067,429.43
2013-01-16,2013-01-20,Processed Meat,Bacon,120.98,9,683.6727,990.83
2013-01-16,2013-01-17,Processed Meat,Oysters (Clam),4.13,7,19.941,28.9
2013-01-16,2013-01-16,Processed Meat,Fresh Water Eel,10.48,10,-134.168,105.65
2013-01-17,2013-01-19,Processed Meat,Caviar,7.64,5,4.0392,36.14
2013-01-17,2013-01-19,Canned Foods,Quail Eggs,125.99,1,-20.734,112.45
2013-01-18,2013-01-18,Canned Foods,Quail Eggs,205.99,1,368.418,180.27
2013-01-18,2013-01-20,Canned Foods,Quail Eggs,115.99,12,681.99588,1086.08
2013-01-18,2013-01-18,Processed Meat,Caviar,9.9,5,123.762,45.85
2013-01-18,2013-01-22,Preserved Food,Sundried Tomatoes,50.98,7,-2.5060000000000002,358.93
2013-01-18,2013-01-25,Processed Meat,Foie Gras,5.84,5,11.898,30.86
2013-01-19,2013-01-19,Processed Meat,Jelly Fish,10.98,9,-189.56,102.9
2013-01-19,2013-01-20,Processed Meat,Foie Gras,16.99,4,984.177,73.36
2013-01-19,2013-01-21,Preserved Food,Jams,44.43,10,171.12,446.22
2013-01-19,2013-01-20,Processed Meat,Fresh Water Eel,12.28,1,-65.814,13.38
2013-01-21,2013-01-23,Processed Meat,Smoked Salmon,19.98,11,52.5008,206.78
2013-01-21,2013-01-22,Processed Meat,Oysters (Clam),2.61,11,-0.8694000000000015,30.54
2013-01-21,2013-01-28,Processed Meat,Smoked Salmon,8.01,1,-8.5312,8.36
2013-01-22,2013-01-23,Processed Meat,Bacon,2.08,1,-6.1460599999999985,2.25
2013-01-23,2013-01-25,Canned Foods,Quail Eggs,115.99,52,585.9468,5006.28
2013-01-23,2013-01-24,Canned Foods,Quail Eggs,85.99,9,767.6219999999998,603.88
2013-01-23,2013-01-24,Canned Foods,Assorted Fruits,20.97,2,92.78999999999999,41.55
2013-01-23,2013-01-25,Canned Foods,Quail Eggs,155.99,3,-41.286,425.3
2013-01-24,2013-01-24,Preserved Food,Sundried Tomatoes,500.98,52,2755.344,25712.3
2013-01-24,2013-01-28,Processed Meat,Fresh Water Eel,12.28,26,-58.815999999999995,328.15
2013-01-24,2013-01-24,Processed Meat,Smoked Salmon,18.97,13,53.5496,237.99
2013-01-24,2013-01-26,Processed Meat,Smoked Salmon,55.98,8,311.72819999999996,451.78
2013-01-26,2013-01-27,Processed Meat,Smoked Salmon,19.98,1,0.14439999999999828,21.48
2013-01-26,2013-02-02,Canned Foods,Sliced Pineapple,270.97,1,-51.058,258.8
2013-01-26,2013-01-30,Processed Meat,Foie Gras,1.6,12,1025.3039999999999,20.7
2013-01-26,2013-01-28,Canned Foods,Assorted Fruits,39.98,3,71.364,117.83
2013-01-26,2013-01-28,Preserved Food,Jams,376.13,7,202.80599999999998,2138.53
2013-01-27,2013-01-28,Canned Foods,Assorted Fruits,33.98,4,78.47760000000001,142.72
2013-01-27,2013-01-29,Canned Foods,Assorted Fruits,10.13,9,13.543199999999999,90.16
2013-01-27,2013-02-01,Processed Meat,Bacon,315.98,6,1318.6245,1911.05
2013-01-27,2013-02-03,Preserved Food,Marmalade,9.98,6,-165.1432,67.49
2013-01-27,2013-02-01,Canned Foods,Quail Eggs,115.99,2,-345.80128,195.92
2013-01-27,2013-02-01,Canned Foods,Quail Eggs,95.99,11,529.68276,888.84
2013-01-28,2013-01-28,Processed Meat,Fresh Water Eel,32.48,34,-1440.4319999999998,1168.35
2013-01-28,2013-01-30,Canned Foods,Assorted Fruits,34.98,13,1352.4959999999999,449.88
2013-01-28,2013-01-29,Canned Foods,Assorted Fruits,4.89,12,97.16999999999999,60.02
2013-01-30,2013-01-31,Processed Meat,Oysters (Clam),3.08,1,-1.6864000000000001,3.85
2013-01-31,2013-02-02,Preserved Food,Jams,15.23,1,376.71000000000004,24.15
2013-01-31,2013-02-01,Processed Meat,Smoked Salmon,6.48,12,488.094,81.78
2013-02-01,2013-02-03,Processed Meat,Fresh Water Eel,34.76,7,43.36,225.5
2013-02-01,2013-02-02,Preserved Food,Jams,286.85,3,-298.62,682.64
2013-02-02,2013-02-06,Preserved Food,Marmalade,17.67,10,8.650000000000006,166.11
2013-02-02,2013-02-07,Processed Meat,Foie Gras,1.6,10,-15.13,16.64
2013-02-02,2013-02-02,Processed Meat,Tuna,1.14,10,-0.49,11.8
2013-02-02,2013-02-03,Processed Meat,Smoked Salmon,6.48,12,-130.5,78.59
2013-02-03,2013-02-05,Preserved Food,Marmalade,5.08,9,-32.4,45.35
2013-02-05,2013-02-05,Canned Foods,Quail Eggs,55.99,7,-64.944,341.59
2013-02-05,2013-02-07,Preserved Food,Marmalade,9.98,4,-102.93,40.06
2013-02-05,2013-02-07,Processed Meat,Bacon,11.5,12,-9.1885,145.4
2013-02-05,2013-02-09,Processed Meat,Smoked Salmon,9.68,13,88.06469999999999,127.63
2013-02-07,2013-02-09,Processed Meat,Bacon,6.75,11,38.742999999999995,73.32
2013-02-07,2013-02-08,Processed Meat,Smoked Salmon,4.28,11,-92.42,49.56
2013-02-07,2013-02-09,Processed Meat,Smoked Salmon,6.68,12,-3585.8529,83.72
2013-02-07,2013-02-07,Processed Meat,Fresh Water Eel,17.7,4,-8.68,74.81
2013-02-07,2013-02-08,Preserved Food,Sundried Tomatoes,276.2,2,7.920000000000073,545.1
2013-02-07,2013-02-08,Canned Foods,Assorted Fruits,8.12,9,-52.18,76.95
2013-02-08,2013-02-09,Canned Foods,Assorted Fruits,73.98,13,583.8965999999999,936.28
2013-02-09,2013-02-11,Preserved Food,Jams,280.98,14,-903.1290067800003,3049.63
2013-02-09,2013-02-14,Canned Foods,Quail Eggs,35.99,41,279.38196,1274.95
2013-02-10,2013-02-12,Canned Foods,Quail Eggs,115.99,4,-90.123,366.1
2013-02-10,2013-02-10,Processed Meat,Foie Gras,4.13,2,60.84,8.27
2013-02-10,2013-02-17,Preserved Food,Marmalade,12.22,1,-48.342,12.77
2013-02-11,2013-02-13,Canned Foods,Sliced Pineapple,2036.48,7,-1596.7458,13253.93
2013-02-11,2013-02-11,Canned Foods,Sliced Pineapple,99.99,9,-267.7108,856.82
2013-02-12,2013-02-13,Processed Meat,Smoked Salmon,6.48,12,-118.74,81.53
2013-02-12,2013-02-15,Canned Foods,Quail Eggs,35.99,2,-67.133,56.79
2013-02-13,2013-02-15,Processed Meat,Bacon,11.7,8,-9.492,100.62
2013-02-13,2013-02-15,Processed Meat,Bacon,1889.99,1,27.186,1754.29
2013-02-13,2013-02-14,Processed Meat,Tuna,7.89,4,-518.056,34.21
2013-02-15,2013-02-15,Processed Meat,Tuna,3.78,7,997.8497999999998,28.76
2013-02-15,2013-02-17,Processed Meat,Bacon,16.74,2,25.02,33.89
2013-02-16,2013-02-17,Preserved Food,Marmalade,6.24,1,-17.16,7.8
2013-02-16,2013-02-18,Processed Meat,Oysters (Clam),2.61,2,3.795,5.5
2013-02-16,2013-02-16,Processed Meat,Oysters (Clam),2.61,9,-58.24,24.79
2013-02-16,2013-02-21,Preserved Food,Marmalade,25.13,2,-683.6368,53.52
2013-02-16,2013-02-18,Processed Meat,Pacific Squid,5.68,11,23.6538,63.35
2013-02-16,2013-02-23,Canned Foods,Quail Eggs,125.99,11,-261.42199999999997,1201.57
2013-02-16,2013-02-16,Processed Meat,Caviar,5.68,6,22.3422,32.38
2013-02-17,2013-02-20,Processed Meat,Foie Gras,2.74,5,648.972,14.96
2013-02-17,2013-02-19,Canned Foods,Quail Eggs,155.99,5,428.472,648.11
2013-02-17,2013-02-19,Preserved Food,Pickle,100.98,4,-319.5367,431.11
2013-02-17,2013-02-18,Preserved Food,Marmalade,14.58,2,-79.492,32.07
2013-02-18,2013-02-25,Preserved Food,Jams,212.6,11,-776.72,1884.21
2013-02-18,2013-02-18,Canned Foods,Quail Eggs,55.99,2,-300.388,93.34
2013-02-18,2013-02-20,Processed Meat,Fresh Water Eel,7.98,10,-142.86,78.69
2013-02-18,2013-02-19,Processed Meat,Jelly Fish,60.22,9,365.9277,530.33
2013-02-19,2013-02-21,Processed Meat,Foie Gras,4.84,3,8.33,14.18
2013-02-19,2013-02-20,Processed Meat,Foie Gras,43.98,8,5.5920000000000005,371.68
2013-02-19,2013-02-21,Processed Meat,Oysters (Clam),3.08,11,23.1564,33.56
2013-02-19,2013-02-20,Processed Meat,Oysters (Clam),10.35,13,91.9149,133.21
2013-02-24,2013-02-26,Preserved Food,Marmalade,6.24,11,-106.36,74.02
2013-02-24,2013-02-26,Canned Foods,Quail Eggs,205.99,11,-76.874,1964.53
2013-02-26,2013-03-01,Processed Meat,Bacon,387.99,11,2844.7182,4122.78
2013-02-26,2013-03-04,Processed Meat,Pacific Squid,9.31,9,-17.58,83.01
2013-02-26,2013-03-01,Processed Meat,Jelly Fish,10.98,5,113.568,56.55
2013-02-27,2013-03-01,Canned Foods,Quail Eggs,125.99,16,21.024,1685.94
2013-02-27,2013-03-05,Canned Foods,Sliced Pineapple,90.97,33,1101.9,3008.5
2013-02-27,2013-03-01,Preserved Food,Jams,179.29,46,-433.2901430000001,8246.86
2013-02-27,2013-03-02,Processed Meat,Smoked Salmon,48.04,8,18.762,356.27
2013-02-27,2013-03-01,Canned Foods,Quail Eggs,125.99,4,21.024,421.49
2013-02-27,2013-03-01,Canned Foods,Assorted Fruits,20.89,11,157.8927,228.83
2013-02-27,2013-03-01,Canned Foods,Quail Eggs,65.99,9,248.58,480.28
2013-02-27,2013-03-01,Preserved Food,Jams,376.13,11,483.95,4319.87
2013-03-01,2013-03-03,Preserved Food,Marmalade,5.89,1,-8.06,11.7
2013-03-01,2013-03-02,Processed Meat,Bacon,31.74,2,-9.314999999999994,62.57
2013-03-01,2013-03-02,Processed Meat,Smoked Salmon,37.94,2,39.23,71.88
2013-03-01,2013-03-02,Processed Meat,Bacon,5.8,6,-22.288,36.42
2013-03-02,2013-03-09,Preserved Food,Jams,146.05,13,-1820.84,1993.17
2013-03-02,2013-03-04,Preserved Food,Marmalade,25.38,4,5534.46,105.77
2013-03-02,2013-03-06,Processed Meat,Smoked Salmon,48.04,8,624.3719999999998,388.41
2013-03-02,2013-03-04,Preserved Food,Marmalade,92.23,5,-10.6582,461.69
2013-03-03,2013-03-04,Preserved Food,Marmalade,22.72,5,21.96,113.66
2013-03-03,2013-03-05,Canned Foods,Quail Eggs,65.99,12,451.4946,654.34
2013-03-03,2013-03-04,Processed Meat,Bacon,40.98,10,280.347,406.3
2013-03-03,2013-03-05,Preserved Food,Marmalade,110.98,11,820.94,1269.37
2013-03-03,2013-03-05,Processed Meat,Smoked Salmon,4.98,1,-24.43,6.54
2013-03-03,2013-03-03,Processed Meat,Tuna,1.81,6,-18.57,10.6
2013-03-04,2013-03-05,Processed Meat,Smoked Salmon,4.98,24,-123.28,132.02
2013-03-04,2013-03-13,Processed Meat,Foie Gras,25.98,34,129.81,823.98
2013-03-04,2013-03-05,Processed Meat,Foie Gras,2.94,4,1.82,11.82
2013-03-05,2013-03-06,Preserved Food,Marmalade,10.64,4,-73.87800000000001,43.77
2013-03-05,2013-03-06,Processed Meat,Foie Gras,28.15,1,-1131.046,28.49
2013-03-05,2013-03-07,Canned Foods,Assorted Fruits,8.5,11,51.08,91.1
2013-03-07,2013-03-08,Canned Foods,Quail Eggs,110.99,3,-117.612,271.56
2013-03-07,2013-03-10,Preserved Food,Marmalade,20.24,10,115.872,202.57
2013-03-07,2013-03-08,Processed Meat,Fresh Water Eel,27.75,1,-105.434,39.97
2013-03-08,2013-03-10,Canned Foods,Assorted Fruits,6.48,17,-44.86,105.85
2013-03-08,2013-03-13,Processed Meat,Caviar,8.74,19,-58.76,179.33
2013-03-09,2013-03-11,Processed Meat,Smoked Salmon,7.28,3,-168.67200000000003,23.35
2013-03-09,2013-03-11,Processed Meat,Jelly Fish,3.25,5,-948.71,28.22
2013-03-09,2013-03-11,Canned Foods,Quail Eggs,35.99,8,74.99519999999998,239.35
2013-03-11,2013-03-13,Processed Meat,Smoked Salmon,22.84,10,-122.12,238.68
2013-03-12,2013-03-14,Processed Meat,Bacon,367.99,9,2159.5344,3129.76
2013-03-12,2013-03-14,Processed Meat,Bacon,4.24,5,-67.459,21.27
2013-03-13,2013-03-15,Preserved Food,Pickle,240.98,7,341.98,1564.92
2013-03-13,2013-03-15,Canned Foods,Quail Eggs,125.99,3,29.556000000000004,333.74
2013-03-14,2013-03-16,Canned Foods,Quail Eggs,85.99,5,27.221999999999998,375.4
2013-03-14,2013-03-18,Processed Meat,Bacon,30.56,11,492.564,341.27
2013-03-14,2013-03-16,Preserved Food,Pickle,137.48,13,-34.202,1703.74
2013-03-15,2013-03-15,Processed Meat,Bacon,3.36,8,-35.512,33.39
2013-03-15,2013-03-17,Processed Meat,Oysters (Clam),3.08,6,10.88,17.22
